fixture,repetition,method,selected_identifier,selected_family,semantic_signature,validation_accuracy,heldout_accuracy,gap_stratum,a_minus_b_heldout_gap
36,399,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,400,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,401,first_encountered,B_0,B,B_semantic_0,0.8,0.9,A-B=-0.10,-0.1
36,402,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,403,first_encountered,B_0,B,B_semantic_0,0.8,0.9,A-B=-0.10,-0.1
36,404,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,405,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,406,first_encountered,B_0,B,B_semantic_0,0.8,0.9,A-B=-0.10,-0.1
36,407,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,408,first_encountered,A_5,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,409,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,410,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,411,first_encountered,A_5,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,412,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,413,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,414,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,415,first_encountered,A_5,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,416,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,417,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,418,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,419,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,420,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,421,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,422,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,423,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,424,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,425,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,426,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,427,first_encountered,B_0,B,B_semantic_0,0.8,0.9,A-B=-0.10,-0.1
36,428,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,429,first_encountered,A_5,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,430,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,431,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,432,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,433,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,434,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,435,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,436,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,437,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,438,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,439,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,440,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,441,first_encountered,B_0,B,B_semantic_0,0.8,0.9,A-B=-0.10,-0.1
36,442,first_encountered,B_0,B,B_semantic_0,0.8,0.9,A-B=-0.10,-0.1
36,443,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,444,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,445,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,446,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,447,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,448,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,449,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,450,first_encountered,A_5,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,451,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,452,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,453,first_encountered,B_0,B,B_semantic_0,0.8,0.9,A-B=-0.10,-0.1
36,454,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,455,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,456,first_encountered,B_0,B,B_semantic_0,0.8,0.9,A-B=-0.10,-0.1
36,457,first_encountered,B_0,B,B_semantic_0,0.8,0.9,A-B=-0.10,-0.1
36,458,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,459,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,460,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,461,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,462,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,463,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,464,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,465,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,466,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,467,first_encountered,B_0,B,B_semantic_0,0.8,0.9,A-B=-0.10,-0.1
36,468,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,469,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,470,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,471,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,472,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,473,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,474,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,475,first_encountered,A_5,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,476,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,477,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,478,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,479,first_encountered,B_0,B,B_semantic_0,0.8,0.9,A-B=-0.10,-0.1
36,480,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,481,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,482,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,483,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,484,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,485,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,486,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,487,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,488,first_encountered,A_5,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,489,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,490,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,491,first_encountered,A_5,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,492,first_encountered,B_0,B,B_semantic_0,0.8,0.9,A-B=-0.10,-0.1
36,493,first_encountered,A_5,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,494,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,495,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,496,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,497,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,498,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,499,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,500,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,501,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,502,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,503,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,504,first_encountered,B_0,B,B_semantic_0,0.8,0.9,A-B=-0.10,-0.1
36,505,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,506,first_encountered,A_5,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,507,first_encountered,B_0,B,B_semantic_0,0.8,0.9,A-B=-0.10,-0.1
36,508,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,509,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,510,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,511,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,512,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,513,first_encountered,B_0,B,B_semantic_0,0.8,0.9,A-B=-0.10,-0.1
36,514,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,515,first_encountered,B_0,B,B_semantic_0,0.8,0.9,A-B=-0.10,-0.1
36,516,first_encountered,A_5,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,517,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,518,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,519,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,520,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,521,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,522,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,523,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,524,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,525,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,526,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,527,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,528,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,529,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,530,first_encountered,A_5,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,531,first_encountered,B_0,B,B_semantic_0,0.8,0.9,A-B=-0.10,-0.1
36,532,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,533,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,534,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,535,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,536,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,537,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,538,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,539,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,540,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,541,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,542,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,543,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,544,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,545,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,546,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,547,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,548,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,549,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,550,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,551,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,552,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,553,first_encountered,A_5,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,554,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,555,first_encountered,B_0,B,B_semantic_0,0.8,0.9,A-B=-0.10,-0.1
36,556,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,557,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,558,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,559,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,560,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,561,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,562,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,563,first_encountered,A_5,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,564,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,565,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,566,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,567,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,568,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,569,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,570,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,571,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,572,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,573,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,574,first_encountered,B_0,B,B_semantic_0,0.8,0.9,A-B=-0.10,-0.1
36,575,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,576,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,577,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,578,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,579,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,580,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,581,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,582,first_encountered,B_0,B,B_semantic_0,0.8,0.9,A-B=-0.10,-0.1
36,583,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,584,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,585,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,586,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,587,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,588,first_encountered,A_5,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,589,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,590,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,591,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,592,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,593,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,594,first_encountered,A_5,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,595,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,596,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,597,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,598,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,599,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,600,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,601,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,602,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,603,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,604,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,605,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,606,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,607,first_encountered,A_5,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,608,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,609,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,610,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,611,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,612,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,613,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,614,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,615,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,616,first_encountered,B_0,B,B_semantic_0,0.8,0.9,A-B=-0.10,-0.1
36,617,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,618,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,619,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,620,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,621,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,622,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,623,first_encountered,B_0,B,B_semantic_0,0.8,0.9,A-B=-0.10,-0.1
36,624,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,625,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,626,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,627,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,628,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,629,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,630,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,631,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,632,first_encountered,B_0,B,B_semantic_0,0.8,0.9,A-B=-0.10,-0.1
36,633,first_encountered,B_0,B,B_semantic_0,0.8,0.9,A-B=-0.10,-0.1
36,634,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,635,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,636,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,637,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,638,first_encountered,B_0,B,B_semantic_0,0.8,0.9,A-B=-0.10,-0.1
36,639,first_encountered,A_5,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,640,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,641,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,642,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,643,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,644,first_encountered,B_0,B,B_semantic_0,0.8,0.9,A-B=-0.10,-0.1
36,645,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,646,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,647,first_encountered,A_5,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,648,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,649,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,650,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,651,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,652,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,653,first_encountered,B_0,B,B_semantic_0,0.8,0.9,A-B=-0.10,-0.1
36,654,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,655,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,656,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,657,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,658,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,659,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,660,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,661,first_encountered,B_0,B,B_semantic_0,0.8,0.9,A-B=-0.10,-0.1
36,662,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,663,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,664,first_encountered,A_5,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,665,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,666,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,667,first_encountered,A_5,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,668,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,669,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,670,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,671,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,672,first_encountered,B_0,B,B_semantic_0,0.8,0.9,A-B=-0.10,-0.1
36,673,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,674,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,675,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,676,first_encountered,A_5,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,677,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,678,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,679,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,680,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,681,first_encountered,B_0,B,B_semantic_0,0.8,0.9,A-B=-0.10,-0.1
36,682,first_encountered,B_0,B,B_semantic_0,0.8,0.9,A-B=-0.10,-0.1
36,683,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,684,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,685,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,686,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,687,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,688,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,689,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,690,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,691,first_encountered,B_0,B,B_semantic_0,0.8,0.9,A-B=-0.10,-0.1
36,692,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,693,first_encountered,A_5,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,694,first_encountered,B_0,B,B_semantic_0,0.8,0.9,A-B=-0.10,-0.1
36,695,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,696,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,697,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,698,first_encountered,A_5,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,699,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=-0.10,-0.1
36,700,first_encountered,B_0,B,B_semantic_0,0.8,0.9,A-B=-0.10,-0.1
